id,primary,yearpublished,minplayers,maxplayers,playingtime,minage,owned,trading,wanting,wishing,average,bayes_average,users_rated,is_popular
153103,Mensch ärgere Dich nicht: Das Kartenspiel,2014,2,4,30,8,276,8,1,14,6.06,5.537,118,0
295895,Distilled,2022,1,5,120,14,151,4,45,509,8.0,5.626,118,1
27626,Pictionary: 20th Anniversary,2005,3,16,90,12,349,7,0,5,6.21,5.537,118,0
182952,Rory's Story Cubes: Animalia,2015,1,12,20,6,499,3,14,69,6.64,5.573,118,1
247778,Count of Nine,2019,1,1,20,12,328,3,4,115,6.55,5.565,118,1
2716,Suzerain,1993,2,6,60,12,365,47,2,25,5.94,5.527,118,0
217404,Pungi,2017,3,5,20,8,328,15,2,34,6.26,5.55,118,0
4362,Champion Hill,1996,1,2,240,12,587,35,10,29,7.18,5.598,118,1
201446,Shifting Realms,2018,2,4,60,10,307,21,15,108,7.03,5.579,118,1
14361,Trivial Pursuit: Disney – The Animated Picture Edition,1999,2,32,30,6,337,6,4,11,5.33,5.482,118,0
260561,WARIGIN,2018,2,3,60,16,196,2,7,42,8.08,5.62,118,1
53840,Adventure of D,2010,1,4,30,0,292,11,52,169,6.61,5.571,118,1
188793,Game of Thrones: The Trivia Game,2016,2,4,60,18,335,15,1,17,5.95,5.523,118,0
274234,18 Holes,2020,1,5,60,13,250,7,32,125,7.59,5.594,118,1
7637,The Fall of France,1981,2,2,240,12,461,15,12,34,6.86,5.575,118,1
34173,"Si, Oscuro Padrino!",2007,4,11,30,12,338,23,1,10,5.34,5.48,118,0
7771,En Garde!,1975,2,20,90,0,261,7,16,29,6.75,5.575,118,1
41783,Hochstapler,2009,3,7,20,8,192,13,1,5,5.49,5.498,118,0
198147,Awful Fantasy: The Card Game,2017,2,6,45,13,403,21,1,19,5.58,5.49,117,0
5590,Hallo Dachs!,1996,2,4,20,6,274,12,8,23,5.95,5.53,117,0
1960,Last Word,1985,2,4,90,10,390,29,2,7,5.68,5.512,117,0
193121,Legends,2016,2,4,60,9,228,12,4,33,6.41,5.558,117,0
168792,Secret Weapons of the Third Reich,2014,1,4,180,12,282,8,36,149,6.89,5.581,117,1
337929,Disney Gargoyles: Awakening,2021,2,5,0,10,616,8,30,260,6.68,5.559,117,1
209206,Hypergrid,2017,2,2,60,7,242,5,9,77,7.76,5.604,117,1
249047,The Abandons,2019,1,1,15,14,311,15,8,37,6.08,5.517,117,0
1267,Polar Dare!,1991,2,4,30,6,184,15,5,23,5.56,5.5,117,0
7639,Their Finest Hour,1976,2,2,240,12,503,16,8,23,6.69,5.562,117,1
6891,24 Game,1988,1,8,20,9,329,8,3,19,5.83,5.519,117,0
265571,Monopoly: Game of Thrones,2018,2,6,0,0,498,14,1,13,5.71,5.513,117,0
72941,Beda Fomm,2010,1,2,120,0,437,22,12,47,7.3,5.604,117,1
9629,Gnostica,2001,2,6,60,10,184,1,5,86,7.08,5.598,117,1
163399,Infinity: Operation Icestorm,2014,2,2,60,12,491,10,23,81,8.37,5.677,117,1
253861,Black Skull Island,2018,2,9,25,8,294,14,5,72,5.72,5.512,117,0
256940,Krosmaster: Blast,2020,2,4,30,10,193,2,7,60,7.47,5.547,117,1
175516,MoonQuake Escape,2016,2,6,60,10,310,31,8,66,6.44,5.529,117,0
4477,Station Manager,2002,2,4,30,8,342,22,5,12,5.2,5.479,117,0
28121,Fluxx en Español,2006,2,6,30,8,280,12,2,15,5.82,5.518,117,0
10829,Krieg! World War II in Europe,1996,2,3,1800,12,324,26,2,9,6.5,5.56,117,0
138195,City Blocks,2013,2,2,15,7,25,1,2,12,5.27,5.483,117,0
171779,GemPacked Cards,2015,2,5,20,6,260,17,1,23,6.52,5.54,117,1
209926,Movable Type,2016,1,6,40,8,298,11,5,44,7.07,5.595,117,1
56241,Coral Sea: Campaign Commander Series,2010,2,2,180,10,326,16,35,95,7.19,5.601,117,1
253766,Atlantis: Island of Gods,2018,2,4,45,14,327,24,7,97,6.33,5.544,117,0
13254,Second World War at Sea: Midway,2002,2,2,240,12,650,22,16,49,7.16,5.596,117,1
182681,Mini Cywilizacja,2015,2,5,30,8,230,7,0,8,6.28,5.544,117,0
286126,Monopoly: Socialism,2019,2,4,120,18,236,6,11,27,5.29,5.475,117,0
271751,The Captain Is Dead: Dangerous Planet,2019,2,7,90,14,495,9,30,274,7.08,5.594,117,1
121076,Home Sweet Home,2011,2,4,20,8,198,2,1,13,6.08,5.536,117,0
222424,Planecrafters,2019,2,4,60,10,278,15,13,62,6.75,5.574,117,1
525,Pisa,1999,3,5,45,12,229,7,9,21,6.26,5.551,117,0
254132,Pitchstorm,2018,3,12,60,14,381,8,4,53,7.01,5.571,117,1
230864,WTF: (What the Fish!),2017,2,6,0,8,467,17,0,4,3.69,5.385,117,0
228399,Okko Chronicles: Cycle of Water – Quest into Darkness,2019,2,5,120,14,534,8,24,160,8.25,5.624,117,1
5001,Telepaths,1992,4,24,60,9,317,20,6,15,6.13,5.536,117,0
7556,Panzer Battles: Tactical Armored Warfare in World War II,1979,2,2,120,12,593,41,1,9,5.13,5.464,117,0
1322,Chip-Chip Hurra,2001,2,4,45,6,160,7,7,21,5.44,5.498,117,0
12317,Brouhaha,2004,3,42,10,6,311,11,5,19,5.55,5.503,117,0
204887,Potions Brew,2016,3,5,30,8,258,45,1,18,3.51,5.367,117,0
5650,Pass-out,1962,2,6,240,18,352,28,1,3,3.67,5.373,117,0
2637,Rome At War I: Hannibal at Bay,2000,2,2,120,12,376,19,10,16,5.64,5.503,117,0
256085,Spyfall: Time Travel,2018,2,8,45,13,344,12,28,149,6.91,5.593,117,1
234860,Hack Trick: It's Hacking Time,2017,2,2,15,10,224,5,2,37,6.74,5.573,117,1
148375,Regnum Angelica,2014,2,2,45,18,320,28,3,57,6.78,5.556,117,1
116596,Fruit Ninja Card Game,2011,2,4,15,5,288,13,1,14,5.37,5.49,117,0
107829,Building an Elder God,2011,2,5,15,8,355,24,5,23,4.89,5.454,117,0
141102,DuCo,2013,1,5,20,7,197,15,0,18,5.73,5.509,117,0
5827,A Winter War,1992,2,2,360,12,401,7,16,27,7.22,5.596,117,1
10291,Ready! Set! Spaghetti!,1989,2,4,10,6,242,8,1,16,5.47,5.495,117,0
2706,Attack of the Mutants!,1981,2,2,60,12,263,12,30,53,6.34,5.545,117,0
3028,By Jove,1983,2,6,90,10,302,21,3,19,4.98,5.459,117,0
194088,Fast Flip,2016,2,8,15,7,258,9,1,10,5.84,5.52,116,0
174646,Orcs Must Die! The Board Game: Unchained Edition,2016,1,4,150,14,502,28,5,43,6.51,5.564,116,1
23654,Scurvy Musketeers of the Spanish Main,2006,2,6,20,13,339,14,11,39,6.07,5.537,116,0
56246,Goblins,2009,2,6,50,10,264,23,2,11,5.18,5.473,116,0
7821,Creepy Freaks,2003,2,4,20,6,181,21,3,18,5.06,5.466,116,0
346482,Voll verplant,2021,1,6,20,8,383,2,16,108,7.4,5.621,116,1
217470,Qwinto: Das Kartenspiel,2017,1,4,20,8,271,7,8,47,6.78,5.583,116,1
85572,"The Last Success: Quadrigame of the War Against Austria, April - July 1809",2011,2,2,720,0,511,6,23,69,7.72,5.626,116,1
299838,The Belgian Beers Race,2021,2,4,150,14,448,7,28,192,7.62,5.613,116,1
331635,Kameloot,2021,3,6,25,8,269,4,6,58,6.83,5.581,116,1
1477,Days of Decision II,1994,2,7,300,14,285,15,6,14,6.35,5.551,116,0
5308,Sahara,2002,2,2,10,6,216,14,12,46,5.58,5.502,116,0
40480,Fantasía S.A.,2008,2,5,20,12,262,10,0,8,5.36,5.491,116,0
2641,"Barbarian, Kingdom & Empire",1983,1,6,180,12,249,10,58,133,7.04,5.596,116,1
40602,Rabbit Hunt,2009,2,4,20,0,134,7,6,19,6.07,5.534,116,0
1464,Duo,1986,2,6,20,7,333,9,1,10,5.24,5.475,116,0
256375,Star Wars: I've Got a Bad Feeling About This!,2018,2,8,0,12,470,16,1,11,5.43,5.492,116,0
13314,"Beyond Normandy: The British Advance, 1944 – A Panzer Grenadier Game",2004,2,2,180,12,435,18,8,29,6.9,5.587,116,1
135840,Napoleon at Leipzig (Fifth Edition),2013,1,3,840,0,508,4,26,81,8.03,5.64,116,1
185381,"Exceed: Red Horizon – Alice, Zoey, Gabrek, and Ulrik",2016,2,2,20,10,437,22,4,17,7.79,5.638,116,1
280984,Ruins: Death Binder,2021,1,2,120,13,295,5,32,108,7.33,5.591,116,1
127048,Penny Arcade: Paint The Line ECG – Red Tide,2012,2,2,35,13,399,34,5,19,5.51,5.495,116,0
33048,"Warhammer 40,000: Apocalypse",2007,2,6,180,0,282,6,3,9,6.33,5.548,116,0
207202,Castle Dukes,2017,1,4,90,12,287,15,14,71,7.43,5.592,116,1
91010,Phantom Fury,2011,1,1,240,12,401,9,73,182,7.42,5.619,116,1
230553,Dragon Ball Super Card Game,2017,2,2,60,10,264,9,3,11,7.43,5.603,116,1
3319,Neutreeko,2001,2,2,10,0,43,0,2,15,5.46,5.493,116,0
231876,Race for the Chinese Zodiac,2019,3,5,70,8,335,31,10,84,6.47,5.559,116,0
4764,Casino Yahtzee,1986,2,4,45,8,342,19,6,20,6.03,5.531,116,0
64955,Hexenflug,2010,2,5,30,8,251,8,0,10,6.0,5.532,116,0
16232,Flying Hats,1890,2,10,10,4,233,9,1,10,4.66,5.442,116,0
265113,ESCAPE Dysturbia: Mörderischer Maskenball,2018,1,8,90,12,245,10,3,23,7.31,5.62,116,1
179251,Urban Operations,2017,1,6,300,14,337,7,43,179,7.27,5.586,116,1
19990,SuDoku: Das Brettspiel,2005,1,4,45,6,279,21,3,7,4.64,5.44,116,0
40440,Sector 41,2009,2,4,90,12,264,27,8,47,5.91,5.515,116,0
142653,IncrediBrawl,2014,2,4,30,8,255,29,1,12,5.71,5.511,116,0
131183,Wings of Glory: WW2 Rules and Accessories Pack,2013,2,99,45,8,306,13,8,31,7.75,5.62,116,1
22399,MixUp,2006,2,2,20,8,169,17,3,17,6.29,5.546,116,0
176887,Perspective,2016,1,4,15,9,380,26,3,15,5.83,5.513,116,0
3357,Wie Hund und Katz!,2002,2,6,30,10,241,13,2,4,5.59,5.501,116,0
2836,Dragon Lance Mage Stones,1990,2,6,10,10,239,16,12,25,5.98,5.525,116,0
59602,Upwords Deluxe,2007,2,4,90,8,316,7,3,10,5.65,5.5,116,0
9227,Weed!,2002,2,4,20,18,242,10,3,11,5.37,5.485,116,0
167650,"Last Battle: Ie Shima, 1945",2015,1,2,120,12,369,12,18,75,7.43,5.609,116,1
3324,Railroader,1963,2,4,60,8,253,16,6,14,5.37,5.488,116,0
337389,Snakesss,2021,4,8,20,12,404,6,29,196,6.7,5.573,116,1
93733,Volle Scholle,2011,3,4,20,8,204,12,7,17,6.14,5.543,116,0
208533,Batman: The Animated Series – Almost Got 'Im Card Game,2017,5,8,30,15,638,30,6,65,5.47,5.489,116,0
60574,Mausgeflippt,2009,2,6,15,6,236,5,0,5,5.97,5.526,116,0
286533,6 nimmt! Brettspiel,2019,2,6,25,8,190,4,13,46,6.63,5.569,116,1
1028,Kraut & Rüben,1998,3,5,30,8,231,20,8,10,5.95,5.529,116,0
220199,Snappy Dressers,2016,1,10,25,7,595,10,2,5,5.99,5.524,116,0
25772,Astoria,2006,2,6,40,10,311,22,15,55,5.83,5.52,115,0
128568,(Your Name Here) and the Argonauts,2012,1,1,20,12,252,1,9,125,7.13,5.584,115,1
900,City,1988,2,6,30,8,236,24,2,7,5.61,5.507,115,0
234451,Jedzie pociąg z daleka,2017,1,4,45,6,169,2,2,21,6.34,5.554,115,0
12622,Hour of Glory: Stronghold Kit,2004,2,4,60,12,298,15,61,182,7.3,5.593,115,1
35662,Caesar XL,2008,2,2,45,0,241,9,22,52,7.04,5.593,115,1
1598,Olympica,1978,2,2,45,12,485,24,15,35,6.22,5.544,115,0
103937,If I'm Going Down...,2012,1,2,30,15,290,26,13,56,5.91,5.515,115,0
5394,"Kolin: Frederick's First Defeat – June 18, 1757",1994,1,2,360,12,427,9,22,60,7.8,5.63,115,1
267609,Guards of Atlantis II: Tabletop MOBA,2022,4,10,120,14,95,0,46,255,8.63,5.648,115,1
7501,Hunters from the Sky,1994,2,2,240,15,576,40,5,30,6.78,5.576,115,1
255970,Timeline: Canada,2018,2,6,15,8,353,2,6,28,6.66,5.571,115,1
19114,Captain Treasure Boots,2005,2,6,40,12,565,39,1,18,5.55,5.499,115,0
310612,Sherlock Far West: Pacto con el diablo,2020,1,8,60,10,293,4,0,13,7.21,5.608,115,1
239808,No Escape,2018,2,8,45,13,231,8,16,92,6.82,5.577,115,1
275100,The Aquicorn Cove Board Game,2019,2,4,60,10,331,17,10,98,6.18,5.535,115,0
57458,Darwinci,2009,3,5,60,9,174,15,4,20,5.74,5.515,115,0
172035,Thumbs Up!,2015,2,6,10,6,234,5,2,13,5.57,5.501,115,0
6021,"Hastings, 1066",1987,2,2,300,12,501,23,10,14,6.66,5.562,115,1
198305,Bandits on Mars,2016,2,8,15,14,333,33,1,3,5.39,5.481,115,0
168895,Corrupted Kingdoms,2016,2,6,60,14,327,26,5,62,5.69,5.507,115,0
4292,The Sword and the Flame,1979,2,4,60,12,260,4,6,20,7.57,5.618,115,1
4436,Cityfight: Modern Combat in the Urban Environment,1979,2,3,360,12,517,18,37,85,6.84,5.576,115,1
29118,Exalted: War for the Throne,2007,2,5,180,12,388,47,6,37,5.76,5.508,115,0
260644,Imagineers,2019,2,4,60,14,330,19,15,153,6.54,5.562,115,1
228944,Hermetica,2018,2,2,45,10,239,8,16,80,7.61,5.602,115,1
253074,Exodus: Paris Nouveau,2018,4,6,45,14,423,31,8,51,6.12,5.532,115,0
6974,Barbu,1930,4,4,180,10,81,1,2,15,6.81,5.585,115,1
13478,StrataGem,2004,2,4,20,10,268,35,1,6,5.27,5.485,115,0
189341,Timeline: Québec,2015,2,8,15,8,276,1,4,33,6.83,5.576,115,1
378,Lancashire Railways,1998,3,6,120,12,278,13,13,38,6.94,5.593,115,1
7378,Sprouts,1967,2,2,10,0,91,0,0,15,5.99,5.525,115,0
1474,Ohio,1998,2,5,30,12,129,4,28,43,6.04,5.532,115,0
6399,Ancients I,1992,1,2,90,12,253,10,5,16,6.34,5.558,115,0
208807,Rainbow Rage,2016,2,8,30,8,254,8,4,29,5.81,5.511,115,0
18781,Hornet Leader II,2005,1,1,60,12,222,1,16,83,7.3,5.609,115,1
199382,Kingsport Festival: The Card Game,2017,3,5,30,13,456,31,9,47,6.0,5.526,115,0
167892,Gang Up!,2015,3,5,30,10,332,16,3,20,5.7,5.499,115,0
167669,The Best of TV and Movies,2012,2,6,60,12,391,13,0,5,5.39,5.484,115,0
247578,Death Note: Confrontation,2018,2,2,30,16,336,13,11,117,7.19,5.596,115,1
4020,Race For Tunis,1992,2,2,120,12,407,24,10,16,6.55,5.558,115,1
313730,Harsh Shadows,2021,1,1,30,8,437,7,12,76,7.51,5.621,115,1
4918,Great War at Sea: U.S. Navy Plan Orange,1998,2,4,120,12,431,14,10,22,6.81,5.569,115,1
161109,Speakeasy,2014,2,2,30,8,225,10,2,35,6.3,5.549,115,0
144290,Intrigue City,2013,2,5,60,12,165,13,6,48,6.83,5.573,115,1
299908,Squire for Hire: Mystic Runes,2020,1,2,25,12,554,10,7,40,7.19,5.604,115,1
318328,Picnic,2020,1,5,15,8,267,0,0,23,7.18,5.597,115,1
126471,Nowhere to Go,2012,2,2,10,8,305,22,2,14,5.82,5.52,115,0
1972,Game of the Year,1989,2,6,60,12,256,12,1,5,4.79,5.448,115,0
302270,Marshmallow Test,2020,2,5,20,10,259,3,40,135,6.91,5.591,115,1
1377,Danger,2001,3,5,30,8,330,27,4,6,4.41,5.43,115,0
2334,Square Mile,1962,2,4,60,12,247,10,37,68,6.48,5.553,115,0
9238,War in the Ice: The Battle for the Seventh Continent,1978,2,3,360,14,369,10,35,70,6.32,5.55,115,0
17895,For Whom the Bell Tolls,1995,2,2,720,0,404,9,15,33,7.05,5.589,115,1
6742,Dungeons & Dragons Chainmail,2001,2,6,60,10,229,12,6,19,6.0,5.528,115,0
70767,Smash Monster Rampage!,2010,1,5,30,8,434,33,14,135,6.49,5.56,115,0
2986,Web and Starship,1984,2,3,120,12,361,19,32,91,6.42,5.553,115,0
271837,Freeman's Farm 1777,2019,1,2,60,13,311,13,60,173,7.64,5.62,115,1
5039,"The Battle for North Africa: War in the Desert, 1940-42",1996,2,4,180,12,438,29,2,19,5.57,5.504,115,0
111299,I Will Survive,2011,2,6,15,8,219,13,3,12,5.22,5.478,114,0
2707,Alibi,2001,2,5,45,8,266,17,0,9,4.85,5.453,114,0
343526,G.I. JOE Deck-Building Game,2021,1,4,70,13,407,2,49,145,7.44,5.616,114,1
41849,1866: The Struggle for Supremacy in Germany,2016,2,2,300,14,302,6,26,110,6.92,5.585,114,1
5400,Changgi,0,2,2,60,8,178,3,5,45,7.06,5.586,114,1
57215,Googly Eyes,2008,4,12,45,9,377,12,1,7,4.78,5.45,114,0
11436,La Bataille d'Orthez,2000,1,2,180,12,467,11,21,41,7.73,5.616,114,1
33964,Shokoba,2007,2,4,20,8,268,16,1,16,5.78,5.509,114,0
153510,Xalapa,2014,1,6,30,8,207,13,13,57,6.64,5.567,114,1
186974,Khe Sanh '68,2015,1,1,0,0,322,9,14,40,6.52,5.561,114,1
224662,Sushi War: All You Can Hit!,2017,2,5,45,7,137,1,0,14,6.66,5.529,114,1
4202,GD '41,1996,2,2,240,12,418,13,15,39,7.08,5.588,114,1
752,Maul of America,1998,2,6,120,12,175,20,9,13,4.73,5.446,114,0
4196,Fantasy Forest,1980,2,4,30,5,203,7,21,48,6.08,5.524,114,0
341256,Murano: Light Masters,2021,2,4,40,8,112,2,18,129,6.42,5.548,114,0
302755,Stop the Train!,2021,4,6,30,11,405,16,17,160,7.16,5.589,114,1
217012,Alchemical Crystal Quest (Second Edition),2017,1,4,120,14,440,27,8,53,6.71,5.543,114,1
242753,"Warhammer 40,000 Dice Masters: Battle for Ultramar Campaign Box",2018,2,2,60,14,409,14,14,92,7.13,5.598,114,1
244584,Kartel,2018,2,6,15,6,210,5,12,43,6.19,5.545,114,0
145209,404: Law Not Found,2013,2,6,60,12,257,23,12,92,5.87,5.511,114,0
254394,Banned Books,2018,1,1,30,12,523,12,4,44,6.49,5.562,114,0
3657,Redemption: City of Bondage,1996,1,4,45,8,246,29,4,17,5.86,5.516,114,0
301018,Dragon Parks,2021,2,5,30,8,326,7,11,88,6.64,5.57,114,1
174298,Napoleon's Last Gamble: Battles of the Hundred Days,2016,2,6,1200,12,514,4,48,117,8.48,5.652,114,1
143508,World War Z: The Game,2013,2,4,50,12,395,36,0,20,4.45,5.434,114,0
1991,Ace of Aces: Jet Eagles,1990,2,2,20,10,301,16,13,30,6.29,5.54,114,0
227502,Medieval,2018,1,6,180,12,391,27,11,62,6.58,5.563,114,1
146034,Donburiko,2013,2,4,15,7,178,6,16,51,6.33,5.553,114,0
211047,Steal This Game,2016,2,2,5,14,638,23,1,16,5.62,5.497,114,0
301002,Dream Runners,2020,2,4,40,8,258,9,8,107,7.08,5.595,114,1
17971,War in the Desert,1997,1,2,180,12,382,13,9,26,7.53,5.609,114,1
165523,Rory's Story Cubes: Score,2014,1,10,20,6,614,8,11,36,6.57,5.564,114,1
15173,Die Insel,2005,2,4,45,10,241,5,6,27,6.69,5.572,114,1
16110,Il Cucco,0,2,40,2,8,230,0,0,8,6.24,5.549,114,0
319529,Spukstaben,2020,1,4,20,10,273,5,6,49,7.21,5.609,114,1
19991,London 1888,2005,4,8,90,0,222,7,21,50,5.39,5.487,114,0
34376,Captain Clueless: Lost in the Caribbean,2008,4,8,20,8,198,12,12,48,6.06,5.538,114,0
24999,Ardeny 1944,1992,2,2,240,0,162,1,2,5,6.13,5.537,114,0
5242,The Game of Y,1953,2,2,20,10,129,4,18,75,7.11,5.599,114,1
1757,Yacht Race,1960,2,6,60,12,175,10,30,53,7.18,5.597,114,1
4613,1854,2002,3,6,300,12,166,2,35,44,7.36,5.622,114,1
187587,Emporion,2016,2,4,45,12,234,13,5,35,7.06,5.594,114,1
298164,Volle Weide,2020,2,6,5,8,326,4,4,28,6.45,5.562,114,0
286363,SPELL,2020,2,2,45,12,208,3,7,77,8.16,5.632,114,1
284269,Taxi Derby,2020,1,5,75,10,336,8,39,158,7.37,5.602,114,1
2531,Valley Of The Four Winds,1980,2,2,60,12,326,18,16,48,6.02,5.532,114,0
22085,Baron,2006,2,5,60,10,252,18,6,16,5.16,5.476,114,0
162384,Imperial Stars II,2014,2,2,60,13,357,19,35,128,7.16,5.598,114,1
42396,The Eagle and The Star,2009,2,4,180,12,171,9,18,73,7.57,5.633,114,1
47408,Acqua Dolce,2009,2,5,15,6,182,10,8,26,5.92,5.525,114,0
254634,"Pacific Tide: The United States Versus Japan, 1941-45",2019,1,2,480,16,314,5,38,123,7.16,5.592,114,1
160517,The Possession,2014,3,5,60,14,236,10,5,30,6.15,5.537,113,0
5788,Battle of the Sexes Card Game,2001,2,12,30,12,338,23,0,2,3.46,5.375,113,0
197705,Defense Grid: The Board Game,2017,1,4,120,13,342,11,34,151,7.52,5.603,113,1
109077,Iron Sky: The Board Game,2012,2,6,120,12,262,12,7,66,6.08,5.535,113,0
13357,Like Minds,2004,4,8,30,10,299,14,1,7,5.67,5.51,113,0
219670,HUNGER: The Show,2017,2,6,20,7,206,13,4,30,5.18,5.467,113,0
161921,Dolmen,2015,2,4,30,10,245,8,31,70,6.91,5.591,113,1
290028,Codenames: The Simpsons,2019,2,8,15,8,451,10,13,66,6.93,5.569,113,1
17687,Bernini Mysterie,2005,2,4,15,8,268,18,0,13,5.0,5.468,113,0
11438,La Bataille de Corunna-Espagnol,1995,2,3,180,12,422,11,16,29,7.38,5.597,113,1
218235,Ticket to Mars,2017,2,5,20,8,237,6,5,30,6.01,5.527,113,0
23576,CooCoo the Rocking Clown!,2005,1,6,5,3,255,8,3,18,5.5,5.496,113,0
137152,Mucca Pazza,2013,2,4,15,4,150,4,8,21,5.47,5.494,113,0
129417,Scotland Yard,1990,2,2,60,8,396,9,1,7,6.51,5.552,113,1
1620,Decline and Fall of the Roman Empire,1972,4,4,120,12,203,10,9,20,6.6,5.556,113,1
243752,Dam It!,2018,2,4,20,8,213,7,6,30,6.69,5.569,113,1
229244,Battlefold,2017,2,4,35,8,185,9,15,88,6.56,5.554,113,1
15827,"Blitzkrieg Commander: Fast-Play Tabletop Wargame Rules for Combined-Arms Operations, 1936-45",2004,2,2,150,12,232,6,5,24,7.45,5.602,113,1
216907,The Dutch East Indies,2017,1,4,90,8,278,21,10,55,5.72,5.506,113,0
191432,Town of Salem: The Card Game,2017,4,36,45,8,453,21,3,43,6.41,5.525,113,0
1530,Dark Age: Feudal Lords,1996,1,2,30,12,248,38,18,40,6.3,5.543,113,0
23284,Wayfinder,2006,1,4,45,0,147,13,18,54,6.62,5.556,113,1
155020,Animals Frightening Night!,2013,4,10,20,8,203,16,17,47,6.17,5.54,113,0
24803,Speed,1995,2,2,3,6,355,11,0,10,6.33,5.553,113,0
11967,The Seven Days of 1809: Napoleon and the Archduke Charles,2004,2,4,480,14,396,9,18,59,7.63,5.617,113,1
180238,RevoltaaA,2015,3,5,20,10,149,7,14,42,5.74,5.512,113,0
5662,Word Mastermind,1972,2,2,10,12,406,33,2,10,5.07,5.471,113,0
15431,Trivial Pursuit: Globetrotter,2002,2,6,90,12,213,8,6,18,5.55,5.504,113,0
2406,Whosit?,1976,2,6,45,0,270,22,4,8,5.37,5.488,113,0
144790,Angry Dice,2014,2,0,5,8,328,25,3,15,5.19,5.478,113,0
146146,Galapagos,2013,2,4,30,8,163,4,2,26,5.39,5.493,113,0
30505,Apples to Apples: British Isles Edition,2007,4,10,30,12,130,5,4,16,6.56,5.563,113,1
6641,Desert Steel,1989,2,2,240,12,387,16,19,35,6.99,5.584,113,1
4509,Funny Bones,1968,4,8,60,0,454,36,8,14,5.26,5.481,113,0
90942,Mixtour,2011,2,2,45,8,158,1,26,131,7.49,5.622,113,1
238972,Cogs and Commissars,2018,2,6,40,14,304,15,3,33,6.23,5.542,113,0
1390,Auf Kurs,1987,2,6,60,12,297,15,15,32,5.98,5.53,113,0
64656,Wampum,2010,2,5,45,10,252,14,2,14,5.79,5.52,113,0
285203,Alien 51: El ascensor,2019,1,4,20,10,189,0,2,15,7.2,5.561,113,1
193301,Sail Away,2016,2,4,60,10,407,32,1,44,5.84,5.52,113,0
118950,Mafia,2012,3,8,30,14,276,15,2,9,6.18,5.53,113,0
18881,Schildi Schildkröte,2004,2,4,5,4,202,10,27,45,6.41,5.559,113,0
396,Der dreizehnte Holzwurm,1998,2,6,45,8,190,6,7,22,6.01,5.533,113,0
25344,18TN,2006,3,5,180,14,76,0,36,44,6.36,5.559,113,0
519,Mush,1994,2,6,60,10,219,17,11,34,5.83,5.518,113,0
209014,Front Line No Komrades,2016,2,8,0,8,256,13,5,16,5.95,5.515,113,0
260334,Winston,2018,2,6,25,6,295,3,4,32,5.82,5.52,113,0
337690,Escape Room: The Game – Puzzle Adventures: Secret of The Scientist,2021,1,2,150,16,356,7,7,32,7.55,5.624,112,1
31335,Jantaris,2007,3,4,45,12,150,19,3,16,5.75,5.511,112,0
43023,Polizei-Alarm!,2009,2,4,25,6,183,4,20,32,6.41,5.557,112,0
22268,Asterix & Obelix,2006,2,2,20,8,207,9,29,64,5.44,5.494,112,0
24258,Pounce!,2005,2,5,10,5,255,12,3,8,4.79,5.452,112,0
26778,Machina II: Przeładowanie,2006,2,4,40,11,122,3,1,3,5.31,5.488,112,0
1317,Auf falscher Fährte,2001,3,4,30,10,157,3,16,34,6.48,5.561,112,0
10575,Lightning Reaction,0,2,4,10,12,102,3,3,9,5.28,5.482,112,0
300095,Jubako,2020,2,4,30,8,249,2,18,105,6.93,5.581,112,1
69316,IRONDIE,2010,2,2,15,13,222,15,24,103,6.32,5.55,112,0
43231,Balance of Power,2012,2,6,120,13,223,25,3,32,5.55,5.49,112,0
158535,Spells of Doom,2014,2,4,60,0,237,25,13,78,6.88,5.578,112,1
136954,Road Rally USA,2013,3,5,60,8,364,37,5,31,5.95,5.528,112,0
260635,Until Daylight,2019,3,6,60,14,365,10,9,113,6.51,5.537,112,1
28817,Blindes Huhn,2007,3,5,30,10,176,12,3,14,5.92,5.522,112,0
244428,Highlander: The Board Game,2018,2,6,40,14,385,7,6,49,6.29,5.541,112,0
228452,Adamastor,2017,1,2,15,12,230,4,7,190,7.69,5.612,112,1
236475,Best of Werewolves of Miller's Hollow,2017,8,28,30,14,403,8,1,19,7.17,5.591,112,1
94123,The Forgotten Planet,2011,2,4,75,12,312,38,8,64,5.98,5.523,112,0
4384,Im Schatten des Sonnenkönigs,2002,2,6,45,10,336,28,1,5,5.1,5.475,112,0
8317,The Sands of War,1991,2,2,120,12,366,18,16,26,6.62,5.564,112,1
159536,Hungry as a Bear,2014,1,3,5,2,328,3,7,26,5.57,5.504,112,0
23387,Conan Collectible Card Game,2006,2,9,30,12,171,17,26,48,7.07,5.556,112,1
122868,Blackrock City,2012,2,4,30,10,244,26,3,21,5.32,5.489,112,0
20907,Nature of the Beast: City vs. Suburb,2005,2,4,60,12,321,36,6,42,6.63,5.566,112,1
8063,Ghettopoly,2003,2,7,60,13,274,40,20,49,4.61,5.438,112,0
41898,Epäillyt,2009,2,4,60,9,107,8,5,11,5.51,5.495,112,0
154553,Last Letter,2014,2,6,15,8,333,12,1,15,5.39,5.488,112,0
163040,Det dårlige selskab,2014,3,16,30,16,224,1,0,7,6.4,5.553,112,0
13654,Yut Nori,500,2,8,30,6,223,4,3,19,5.74,5.511,112,0
191991,Martial Art,2016,2,4,20,10,241,5,5,45,7.42,5.591,112,1
